meme_id,timestep,agent1,agent2
1717,58,10.0,14.0
1717,58,10.0,15.0
1717,58,10.0,16.0
1717,58,10.0,17.0
1717,58,10.0,18.0
1717,58,10.0,19.0
1719,58,30.0,31.0
1719,58,30.0,32.0
1719,58,30.0,33.0
1719,58,30.0,34.0
1719,58,30.0,35.0
1719,58,30.0,36.0
1719,58,30.0,37.0
1719,58,30.0,38.0
1719,58,30.0,39.0
1721,58,20.0,21.0
1721,58,20.0,22.0
1721,58,20.0,23.0
1721,58,20.0,24.0
1721,58,20.0,25.0
1721,58,20.0,26.0
1721,58,20.0,27.0
1721,58,20.0,28.0
1721,58,20.0,29.0
1725,58,29.0,19.0
1727,59,0.0,1.0
1727,59,0.0,2.0
1727,59,0.0,3.0
1727,59,0.0,4.0
1727,59,0.0,5.0
1727,59,0.0,6.0
1727,59,0.0,7.0
1727,59,0.0,8.0
1727,59,0.0,9.0
1073,59,0h,9.0
1073,59,0h,14.0
1073,59,0h,19.0
1073,59,0h,34.0
1073,59,0h,1l
1073,59,19.0,9.0
1734,59,29.0,19.0
1589,59,39.0,29.0
1738,59,1l,5.0
1738,59,1l,7.0
1738,59,1l,16.0
1738,59,1l,47.0
1738,59,1l,0h
1742,59,0.0,1.0
1742,59,0.0,2.0
1742,59,0.0,3.0
1742,59,0.0,4.0
1742,59,0.0,5.0
1742,59,0.0,6.0
1742,59,0.0,7.0
1742,59,0.0,8.0
1742,59,0.0,9.0
1746,59,0.0,1.0
1746,59,0.0,2.0
1746,59,0.0,3.0
1746,59,0.0,4.0
1746,59,0.0,5.0
1746,59,0.0,6.0
1746,59,0.0,7.0
1746,59,0.0,8.0
1746,59,0.0,9.0
1754,59,40.0,41.0
1754,59,40.0,42.0
1754,59,40.0,43.0
1754,59,40.0,44.0
1754,59,40.0,45.0
1754,59,40.0,46.0
1754,59,40.0,47.0
1754,59,40.0,48.0
1754,59,40.0,49.0
1756,59,20.0,21.0
1756,59,20.0,22.0
1756,59,20.0,23.0
1756,59,20.0,24.0
1756,59,20.0,25.0
1756,59,20.0,26.0
1756,59,20.0,27.0
1756,59,20.0,28.0
1756,59,20.0,29.0
1758,59,49.0,39.0
675,60,0h,9.0
675,60,0h,14.0
675,60,0h,19.0
675,60,0h,34.0
675,60,0h,1l
1769,60,40.0,41.0
1769,60,40.0,42.0
1769,60,40.0,43.0
1769,60,40.0,44.0
1769,60,40.0,45.0
1769,60,40.0,46.0
1769,60,40.0,47.0
1769,60,40.0,48.0
1769,60,40.0,49.0
1772,60,0h,9.0
1772,60,0h,14.0
1772,60,0h,19.0
1772,60,0h,34.0
1772,60,0h,1l
1627,60,29.0,19.0
1777,60,39.0,29.0
1778,60,0.0,1.0
1778,60,0.0,2.0
1778,60,0.0,3.0
1778,60,0.0,4.0
1778,60,0.0,5.0
1778,60,0.0,6.0
1778,60,0.0,7.0
1778,60,0.0,8.0
1778,60,0.0,9.0
1780,60,20.0,21.0
1780,60,20.0,22.0
1780,60,20.0,23.0
1780,60,20.0,24.0
1780,60,20.0,25.0
1780,60,20.0,26.0
1780,60,20.0,27.0
1780,60,20.0,28.0
1780,60,20.0,29.0
1609,60,39.0,29.0
1783,60,39.0,29.0
1797,61,0h,9.0
1797,61,0h,14.0
1797,61,0h,19.0
1797,61,0h,34.0
1797,61,0h,1l
1800,61,10.0,11.0
1800,61,10.0,12.0
1800,61,10.0,13.0
1800,61,10.0,14.0
1800,61,10.0,15.0
1800,61,10.0,16.0
1800,61,10.0,17.0
1800,61,10.0,18.0
1800,61,10.0,19.0
1801,61,30.0,31.0
1801,61,30.0,32.0
1801,61,30.0,33.0
1801,61,30.0,34.0
1801,61,30.0,35.0
1801,61,30.0,36.0
1801,61,30.0,37.0
1801,61,30.0,38.0
1801,61,30.0,39.0
1808,61,10.0,11.0
1808,61,10.0,12.0
1808,61,10.0,13.0
1808,61,10.0,14.0
1808,61,10.0,15.0
1808,61,10.0,16.0
1808,61,10.0,17.0
1808,61,10.0,18.0
1808,61,10.0,19.0
675,61,1l,5.0
675,61,1l,7.0
675,61,1l,16.0
675,61,1l,47.0
675,61,1l,0h
1811,61,20.0,21.0
1811,61,20.0,22.0
1811,61,20.0,23.0
1811,61,20.0,24.0
1811,61,20.0,25.0
1811,61,20.0,26.0
1811,61,20.0,27.0
1811,61,20.0,28.0
1811,61,20.0,29.0
1637,61,29.0,19.0
1819,61,0h,9.0
1819,61,0h,14.0
1819,61,0h,19.0
1819,61,0h,34.0
1819,61,0h,1l
1821,62,0.0,1.0
1821,62,0.0,2.0
1821,62,0.0,3.0
1821,62,0.0,4.0
1821,62,0.0,5.0
1821,62,0.0,6.0
1821,62,0.0,7.0
1821,62,0.0,8.0
1821,62,0.0,9.0
1825,62,10.0,11.0
1825,62,10.0,12.0
1825,62,10.0,13.0
1825,62,10.0,14.0
1825,62,10.0,15.0
1825,62,10.0,16.0
1825,62,10.0,17.0
1825,62,10.0,18.0
1825,62,10.0,19.0
1830,62,1l,5.0
1830,62,1l,7.0
1830,62,1l,16.0
1830,62,1l,47.0
1830,62,1l,0h
1832,62,19.0,9.0
1834,62,29.0,19.0
1838,62,40.0,41.0
1838,62,40.0,42.0
1838,62,40.0,43.0
1838,62,40.0,44.0
1838,62,40.0,45.0
1838,62,40.0,46.0
1838,62,40.0,47.0
1838,62,40.0,48.0
1838,62,40.0,49.0
1839,62,40.0,41.0
1839,62,40.0,42.0
1839,62,40.0,43.0
1839,62,40.0,44.0
1839,62,40.0,45.0
1839,62,40.0,46.0
1839,62,40.0,47.0
1839,62,40.0,48.0
1839,62,40.0,49.0
1841,62,30.0,31.0
1841,62,30.0,32.0
1841,62,30.0,33.0
1841,62,30.0,34.0
1841,62,30.0,35.0
1841,62,30.0,36.0
1841,62,30.0,37.0
1841,62,30.0,38.0
1841,62,30.0,39.0
1842,62,10.0,11.0
1842,62,10.0,12.0
1842,62,10.0,13.0
1842,62,10.0,14.0
1842,62,10.0,15.0
1842,62,10.0,16.0
1842,62,10.0,17.0
1842,62,10.0,18.0
1842,62,10.0,19.0
1843,62,0.0,1.0
1843,62,0.0,2.0
1843,62,0.0,3.0
1843,62,0.0,4.0
1843,62,0.0,5.0
1843,62,0.0,6.0
1843,62,0.0,7.0
1843,62,0.0,8.0
1843,62,0.0,9.0
1844,62,10.0,11.0
1844,62,10.0,12.0
1844,62,10.0,13.0
1844,62,10.0,14.0
1844,62,10.0,15.0
1844,62,10.0,16.0
1844,62,10.0,17.0
1844,62,10.0,18.0
1844,62,10.0,19.0
1848,62,10.0,11.0
1848,62,10.0,12.0
1848,62,10.0,13.0
1848,62,10.0,14.0
1848,62,10.0,15.0
1848,62,10.0,16.0
1848,62,10.0,17.0
1848,62,10.0,18.0
1848,62,10.0,19.0
1772,62,1l,5.0
1772,62,1l,7.0
1772,62,1l,16.0
1772,62,1l,47.0
1772,62,1l,0h
1851,62,49.0,39.0
1526,62,0h,9.0
1526,62,0h,14.0
1526,62,0h,19.0
1526,62,0h,34.0
1526,62,0h,1l
1852,62,0h,9.0
1852,62,0h,14.0
1852,62,0h,19.0
1852,62,0h,34.0
1852,62,0h,1l
1758,63,39.0,29.0
1526,63,19.0,9.0
1857,63,30.0,31.0
1857,63,30.0,32.0
1857,63,30.0,33.0
1857,63,30.0,34.0
1857,63,30.0,35.0
1857,63,30.0,36.0
1857,63,30.0,37.0
1857,63,30.0,38.0
1857,63,30.0,39.0
1580,63,49.0,39.0
1860,63,19.0,9.0
1616,63,49.0,39.0
1865,63,39.0,29.0
872,63,0h,9.0
872,63,0h,14.0
872,63,0h,19.0
872,63,0h,34.0
872,63,0h,1l
1870,63,49.0,39.0
1777,63,29.0,19.0
1873,63,10.0,11.0
1873,63,10.0,12.0
1873,63,10.0,13.0
1873,63,10.0,14.0
1873,63,10.0,15.0
1873,63,10.0,16.0
1873,63,10.0,17.0
1873,63,10.0,18.0
1873,63,10.0,19.0
1874,63,20.0,21.0
1874,63,20.0,22.0
1874,63,20.0,23.0
1874,63,20.0,24.0
1874,63,20.0,25.0
1874,63,20.0,26.0
1874,63,20.0,27.0
1874,63,20.0,28.0
1874,63,20.0,29.0
1875,63,29.0,19.0
1881,64,20.0,21.0
1881,64,20.0,22.0
1881,64,20.0,23.0
1881,64,20.0,24.0
1881,64,20.0,25.0
1881,64,20.0,26.0
1881,64,20.0,27.0
1881,64,20.0,28.0
1881,64,20.0,29.0
1885,64,40.0,41.0
1885,64,40.0,42.0
1885,64,40.0,43.0
1885,64,40.0,44.0
1885,64,40.0,45.0
1885,64,40.0,46.0
1885,64,40.0,47.0
1885,64,40.0,48.0
1885,64,40.0,49.0
1890,64,0.0,1.0
1890,64,0.0,2.0
1890,64,0.0,3.0
1890,64,0.0,4.0
1890,64,0.0,5.0
1890,64,0.0,6.0
1890,64,0.0,7.0
1890,64,0.0,8.0
1890,64,0.0,9.0
1892,64,30.0,31.0
1892,64,30.0,32.0
1892,64,30.0,33.0
1892,64,30.0,34.0
1892,64,30.0,35.0
1892,64,30.0,36.0
1892,64,30.0,37.0
1892,64,30.0,38.0
1892,64,30.0,39.0
1896,64,20.0,21.0
1896,64,20.0,22.0
1896,64,20.0,23.0
1896,64,20.0,24.0
1896,64,20.0,25.0
1896,64,20.0,26.0
1896,64,20.0,27.0
1896,64,20.0,28.0
1896,64,20.0,29.0
1900,64,40.0,41.0
1900,64,40.0,42.0
1900,64,40.0,43.0
1900,64,40.0,44.0
1900,64,40.0,45.0
1900,64,40.0,46.0
1900,64,40.0,47.0
1900,64,40.0,48.0
1900,64,40.0,49.0
1901,64,30.0,31.0
1901,64,30.0,32.0
1901,64,30.0,33.0
1901,64,30.0,34.0
1901,64,30.0,35.0
1901,64,30.0,36.0
1901,64,30.0,37.0
1901,64,30.0,38.0
1901,64,30.0,39.0
1902,64,0h,9.0
1902,64,0h,14.0
1902,64,0h,19.0
1902,64,0h,34.0
1902,64,0h,1l
1526,64,0h,9.0
1526,64,0h,14.0
1526,64,0h,19.0
1526,64,0h,34.0
1526,64,0h,1l
1756,64,29.0,19.0
1906,64,30.0,31.0
1906,64,30.0,32.0
1906,64,30.0,33.0
1906,64,30.0,34.0
1906,64,30.0,35.0
1906,64,30.0,36.0
1906,64,30.0,37.0
1906,64,30.0,38.0
1906,64,30.0,39.0
1874,64,29.0,19.0
1560,65,0h,9.0
1560,65,0h,14.0
1560,65,0h,19.0
1560,65,0h,34.0
1560,65,0h,1l
1916,65,30.0,31.0
1916,65,30.0,32.0
1916,65,30.0,33.0
1916,65,30.0,34.0
1916,65,30.0,35.0
1916,65,30.0,36.0
1916,65,30.0,37.0
1916,65,30.0,38.0
1916,65,30.0,39.0
1921,65,20.0,21.0
1921,65,20.0,22.0
1921,65,20.0,23.0
1921,65,20.0,24.0
1921,65,20.0,25.0
1921,65,20.0,26.0
1921,65,20.0,27.0
1921,65,20.0,28.0
1921,65,20.0,29.0
1923,65,0.0,1.0
1923,65,0.0,2.0
1923,65,0.0,3.0
1923,65,0.0,4.0
1923,65,0.0,5.0
1923,65,0.0,6.0
1923,65,0.0,7.0
1923,65,0.0,8.0
1923,65,0.0,9.0
1345,65,1l,5.0
1345,65,1l,7.0
1345,65,1l,16.0
1345,65,1l,47.0
1345,65,1l,0h
1933,65,1l,5.0
1933,65,1l,7.0
1933,65,1l,16.0
1933,65,1l,47.0
1933,65,1l,0h
1938,65,49.0,39.0
1940,65,0.0,1.0
1940,65,0.0,2.0
1940,65,0.0,3.0
1940,65,0.0,4.0
1940,65,0.0,5.0
1940,65,0.0,6.0
1940,65,0.0,7.0
1940,65,0.0,8.0
1940,65,0.0,9.0
1345,66,1l,5.0
1345,66,1l,7.0
1345,66,1l,16.0
1345,66,1l,47.0
1345,66,1l,0h
1943,66,29.0,19.0
1559,66,0h,9.0
1559,66,0h,14.0
1559,66,0h,19.0
1559,66,0h,34.0
1559,66,0h,1l
1947,66,10.0,11.0
1947,66,10.0,12.0
1947,66,10.0,13.0
1947,66,10.0,14.0
1947,66,10.0,15.0
1947,66,10.0,16.0
1947,66,10.0,17.0
1947,66,10.0,18.0
1947,66,10.0,19.0
1756,66,19.0,9.0
1949,66,29.0,19.0
1958,66,10.0,11.0
1958,66,10.0,12.0
1958,66,10.0,13.0
1958,66,10.0,14.0
1958,66,10.0,15.0
1958,66,10.0,16.0
1958,66,10.0,17.0
1958,66,10.0,18.0
1958,66,10.0,19.0
1960,66,0.0,1.0
1960,66,0.0,2.0
1960,66,0.0,3.0
1960,66,0.0,4.0
1960,66,0.0,5.0
1960,66,0.0,6.0
1960,66,0.0,7.0
1960,66,0.0,8.0
1960,66,0.0,9.0
1961,66,40.0,41.0
1961,66,40.0,42.0
1961,66,40.0,43.0
1961,66,40.0,44.0
1961,66,40.0,45.0
1961,66,40.0,46.0
1961,66,40.0,47.0
1961,66,40.0,48.0
1961,66,40.0,49.0
1589,66,29.0,19.0
1758,66,39.0,29.0
1970,66,30.0,31.0
1970,66,30.0,32.0
1970,66,30.0,33.0
1970,66,30.0,34.0
1970,66,30.0,35.0
1970,66,30.0,36.0
1970,66,30.0,37.0
1970,66,30.0,38.0
1970,66,30.0,39.0
1971,66,0.0,1.0
1971,66,0.0,2.0
1971,66,0.0,3.0
1971,66,0.0,4.0
1971,66,0.0,5.0
1971,66,0.0,6.0
1971,66,0.0,7.0
1971,66,0.0,8.0
1971,66,0.0,9.0
1974,67,40.0,41.0
1974,67,40.0,42.0
1974,67,40.0,43.0
1974,67,40.0,44.0
1974,67,40.0,45.0
1974,67,40.0,46.0
1974,67,40.0,47.0
1974,67,40.0,48.0
1974,67,40.0,49.0
1976,67,20.0,21.0
1976,67,20.0,22.0
1976,67,20.0,23.0
1976,67,20.0,24.0
1976,67,20.0,25.0
1976,67,20.0,26.0
1976,67,20.0,27.0
1976,67,20.0,28.0
1976,67,20.0,29.0
1977,67,19.0,9.0
1982,67,49.0,39.0
1987,67,29.0,19.0
1777,67,19.0,9.0
1991,67,30.0,31.0
1991,67,30.0,32.0
1991,67,30.0,33.0
1991,67,30.0,34.0
1991,67,30.0,35.0
1991,67,30.0,36.0
1991,67,30.0,37.0
1991,67,30.0,38.0
1991,67,30.0,39.0
1580,67,49.0,39.0
2000,67,30.0,31.0
2000,67,30.0,32.0
2000,67,30.0,33.0
2000,67,30.0,34.0
2000,67,30.0,35.0
2000,67,30.0,36.0
2000,67,30.0,37.0
2000,67,30.0,38.0
2000,67,30.0,39.0
2004,68,0.0,1.0
2004,68,0.0,2.0
2004,68,0.0,3.0
2004,68,0.0,4.0
2004,68,0.0,5.0
2004,68,0.0,6.0
2004,68,0.0,7.0
2004,68,0.0,8.0
2004,68,0.0,9.0
2005,68,49.0,39.0
1777,68,29.0,19.0
2010,68,20.0,21.0
2010,68,20.0,22.0
2010,68,20.0,23.0
2010,68,20.0,24.0
2010,68,20.0,25.0
2010,68,20.0,26.0
2010,68,20.0,27.0
2010,68,20.0,28.0
2010,68,20.0,29.0
2012,68,30.0,31.0
2012,68,30.0,32.0
2012,68,30.0,33.0
2012,68,30.0,34.0
2012,68,30.0,35.0
2012,68,30.0,36.0
2012,68,30.0,37.0
2012,68,30.0,38.0
2012,68,30.0,39.0
2015,68,40.0,41.0
2015,68,40.0,42.0
2015,68,40.0,43.0
2015,68,40.0,44.0
2015,68,40.0,45.0
2015,68,40.0,46.0
2015,68,40.0,47.0
2015,68,40.0,48.0
2015,68,40.0,49.0
2023,68,39.0,29.0
2024,68,30.0,31.0
2024,68,30.0,32.0
2024,68,30.0,33.0
2024,68,30.0,34.0
2024,68,30.0,35.0
2024,68,30.0,36.0
2024,68,30.0,37.0
2024,68,30.0,38.0
2024,68,30.0,39.0
2027,68,39.0,29.0
2029,68,30.0,31.0
2029,68,30.0,32.0
2029,68,30.0,33.0
2029,68,30.0,34.0
2029,68,30.0,35.0
2029,68,30.0,36.0
2029,68,30.0,37.0
2029,68,30.0,38.0
2029,68,30.0,39.0
2034,69,10.0,11.0
2034,69,10.0,12.0
2034,69,10.0,13.0
2034,69,10.0,14.0
2034,69,10.0,15.0
2034,69,10.0,16.0
2034,69,10.0,17.0
2034,69,10.0,18.0
2034,69,10.0,19.0
2036,69,0h,9.0
2036,69,0h,14.0
2036,69,0h,19.0
2036,69,0h,34.0
2036,69,0h,1l
2037,69,30.0,31.0
2037,69,30.0,32.0
2037,69,30.0,33.0
2037,69,30.0,34.0
2037,69,30.0,35.0
2037,69,30.0,36.0
2037,69,30.0,37.0
2037,69,30.0,38.0
2037,69,30.0,39.0
1756,69,19.0,9.0
1526,69,1l,5.0
1526,69,1l,7.0
1526,69,1l,16.0
1526,69,1l,47.0
1526,69,1l,0h
2048,69,20.0,21.0
2048,69,20.0,22.0
2048,69,20.0,23.0
2048,69,20.0,24.0
2048,69,20.0,25.0
2048,69,20.0,26.0
2048,69,20.0,27.0
2048,69,20.0,28.0
2048,69,20.0,29.0
1560,69,19.0,9.0
2051,69,39.0,29.0
1839,69,49.0,39.0
2057,70,19.0,9.0
2061,70,1l,5.0
2061,70,1l,7.0
2061,70,1l,16.0
2061,70,1l,47.0
2061,70,1l,0h
2069,70,30.0,31.0
2069,70,30.0,32.0
2069,70,30.0,33.0
2069,70,30.0,34.0
2069,70,30.0,35.0
2069,70,30.0,36.0
2069,70,30.0,37.0
2069,70,30.0,38.0
2069,70,30.0,39.0
2070,70,49.0,39.0
2072,70,40.0,41.0
2072,70,40.0,42.0
2072,70,40.0,43.0
2072,70,40.0,44.0
2072,70,40.0,45.0
2072,70,40.0,46.0
2072,70,40.0,47.0
2072,70,40.0,48.0
2072,70,40.0,49.0
2069,70,39.0,29.0
2073,70,1l,5.0
2073,70,1l,7.0
2073,70,1l,16.0
2073,70,1l,47.0
2073,70,1l,0h
2078,70,10.0,11.0
2078,70,10.0,12.0
2078,70,10.0,13.0
2078,70,10.0,14.0
2078,70,10.0,15.0
2078,70,10.0,16.0
2078,70,10.0,17.0
2078,70,10.0,18.0
2078,70,10.0,19.0
2079,70,0h,9.0
2079,70,0h,14.0
2079,70,0h,19.0
2079,70,0h,34.0
2079,70,0h,1l
2082,70,20.0,21.0
2082,70,20.0,22.0
2082,70,20.0,23.0
2082,70,20.0,24.0
2082,70,20.0,25.0
2082,70,20.0,26.0
2082,70,20.0,27.0
2082,70,20.0,28.0
2082,70,20.0,29.0
2085,70,0.0,1.0
2085,70,0.0,2.0
2085,70,0.0,3.0
2085,70,0.0,4.0
2085,70,0.0,5.0
2085,70,0.0,6.0
2085,70,0.0,7.0
2085,70,0.0,8.0
2085,70,0.0,9.0
2086,71,0h,9.0
2086,71,0h,14.0
2086,71,0h,19.0
2086,71,0h,34.0
2086,71,0h,1l
2087,71,0h,9.0
2087,71,0h,14.0
2087,71,0h,19.0
2087,71,0h,34.0
2087,71,0h,1l
1559,71,1l,5.0
1559,71,1l,7.0
1559,71,1l,16.0
1559,71,1l,47.0
1559,71,1l,0h
2072,71,49.0,39.0
1658,71,49.0,39.0
2072,71,39.0,29.0
1970,71,39.0,29.0
2100,71,39.0,29.0
2079,71,1l,5.0
2079,71,1l,7.0
2079,71,1l,16.0
2079,71,1l,47.0
2079,71,1l,0h
2103,71,40.0,41.0
2103,71,40.0,42.0
2103,71,40.0,43.0
2103,71,40.0,44.0
2103,71,40.0,45.0
2103,71,40.0,46.0
2103,71,40.0,47.0
2103,71,40.0,48.0
2103,71,40.0,49.0
2012,71,39.0,29.0
2107,71,20.0,21.0
2107,71,20.0,22.0
2107,71,20.0,23.0
2107,71,20.0,24.0
2107,71,20.0,25.0
2107,71,20.0,26.0
2107,71,20.0,27.0
2107,71,20.0,28.0
2107,71,20.0,29.0
2110,71,20.0,21.0
2110,71,20.0,22.0
2110,71,20.0,23.0
2110,71,20.0,24.0
2110,71,20.0,25.0
2110,71,20.0,26.0
2110,71,20.0,27.0
2110,71,20.0,28.0
2110,71,20.0,29.0
2114,72,30.0,31.0
2114,72,30.0,32.0
2114,72,30.0,33.0
2114,72,30.0,34.0
2114,72,30.0,35.0
2114,72,30.0,36.0
2114,72,30.0,37.0
2114,72,30.0,38.0
2114,72,30.0,39.0
2086,72,19.0,9.0
2118,72,10.0,11.0
2118,72,10.0,12.0
2118,72,10.0,13.0
2118,72,10.0,14.0
2118,72,10.0,15.0
2118,72,10.0,16.0
2118,72,10.0,17.0
2118,72,10.0,18.0
2118,72,10.0,19.0
2120,72,30.0,31.0
2120,72,30.0,32.0
2120,72,30.0,33.0
2120,72,30.0,34.0
2120,72,30.0,35.0
2120,72,30.0,36.0
2120,72,30.0,37.0
2120,72,30.0,38.0
2120,72,30.0,39.0
2121,72,19.0,9.0
2122,72,30.0,31.0
2122,72,30.0,32.0
2122,72,30.0,33.0
2122,72,30.0,34.0
2122,72,30.0,35.0
2122,72,30.0,36.0
2122,72,30.0,37.0
2122,72,30.0,38.0
2122,72,30.0,39.0
2124,72,0.0,1.0
2124,72,0.0,2.0
2124,72,0.0,3.0
2124,72,0.0,4.0
2124,72,0.0,5.0
2124,72,0.0,6.0
2124,72,0.0,7.0
2124,72,0.0,8.0
2124,72,0.0,9.0
2130,72,10.0,11.0
2130,72,10.0,12.0
2130,72,10.0,13.0
2130,72,10.0,14.0
2130,72,10.0,15.0
2130,72,10.0,16.0
2130,72,10.0,17.0
2130,72,10.0,18.0
2130,72,10.0,19.0
2136,72,49.0,39.0
2144,73,40.0,41.0
2144,73,40.0,42.0
2144,73,40.0,43.0
2144,73,40.0,44.0
2144,73,40.0,45.0
2144,73,40.0,46.0
2144,73,40.0,47.0
2144,73,40.0,48.0
2144,73,40.0,49.0
2145,73,0.0,1.0
2145,73,0.0,2.0
2145,73,0.0,3.0
2145,73,0.0,4.0
2145,73,0.0,5.0
2145,73,0.0,6.0
2145,73,0.0,7.0
2145,73,0.0,8.0
2145,73,0.0,9.0
2144,73,49.0,39.0
2148,73,49.0,39.0
2151,73,20.0,21.0
2151,73,20.0,22.0
2151,73,20.0,23.0
2151,73,20.0,24.0
2151,73,20.0,25.0
2151,73,20.0,26.0
2151,73,20.0,27.0
2151,73,20.0,28.0
2151,73,20.0,29.0
2157,73,10.0,11.0
2157,73,10.0,12.0
2157,73,10.0,13.0
2157,73,10.0,14.0
2157,73,10.0,15.0
2157,73,10.0,16.0
2157,73,10.0,17.0
2157,73,10.0,18.0
2157,73,10.0,19.0
2163,73,20.0,21.0
2163,73,20.0,22.0
2163,73,20.0,23.0
2163,73,20.0,24.0
2163,73,20.0,25.0
2163,73,20.0,26.0
2163,73,20.0,27.0
2163,73,20.0,28.0
2163,73,20.0,29.0
2165,73,20.0,21.0
2165,73,20.0,22.0
2165,73,20.0,23.0
2165,73,20.0,24.0
2165,73,20.0,25.0
2165,73,20.0,26.0
2165,73,20.0,27.0
2165,73,20.0,28.0
2165,73,20.0,29.0
1902,74,1l,5.0
1902,74,1l,7.0
1902,74,1l,16.0
1902,74,1l,47.0
1902,74,1l,0h
2167,74,1l,5.0
2167,74,1l,7.0
2167,74,1l,16.0
2167,74,1l,47.0
2167,74,1l,0h
2170,74,0.0,1.0
2170,74,0.0,2.0
2170,74,0.0,3.0
2170,74,0.0,4.0
2170,74,0.0,5.0
2170,74,0.0,6.0
2170,74,0.0,7.0
2170,74,0.0,8.0
2170,74,0.0,9.0
2178,74,19.0,9.0
2182,74,40.0,41.0
2182,74,40.0,42.0
2182,74,40.0,43.0
2182,74,40.0,44.0
2182,74,40.0,45.0
2182,74,40.0,46.0
2182,74,40.0,47.0
2182,74,40.0,48.0
2182,74,40.0,49.0
2151,74,29.0,19.0
2188,74,29.0,19.0
2194,74,30.0,31.0
2194,74,30.0,32.0
2194,74,30.0,33.0
2194,74,30.0,34.0
2194,74,30.0,35.0
2194,74,30.0,36.0
2194,74,30.0,37.0
2194,74,30.0,38.0
2194,74,30.0,39.0
2198,75,0.0,1.0
2198,75,0.0,2.0
2198,75,0.0,3.0
2198,75,0.0,4.0
2198,75,0.0,5.0
2198,75,0.0,6.0
2198,75,0.0,7.0
2198,75,0.0,8.0
2198,75,0.0,9.0
1852,75,1l,5.0
1852,75,1l,7.0
1852,75,1l,16.0
1852,75,1l,47.0
1852,75,1l,0h
2200,75,40.0,41.0
2200,75,40.0,42.0
2200,75,40.0,43.0
2200,75,40.0,44.0
2200,75,40.0,45.0
2200,75,40.0,46.0
2200,75,40.0,47.0
2200,75,40.0,48.0
2200,75,40.0,49.0
2203,75,40.0,41.0
2203,75,40.0,42.0
2203,75,40.0,43.0
2203,75,40.0,44.0
2203,75,40.0,45.0
2203,75,40.0,46.0
2203,75,40.0,47.0
2203,75,40.0,48.0
2203,75,40.0,49.0
1902,75,0h,9.0
1902,75,0h,14.0
1902,75,0h,19.0
1902,75,0h,34.0
1902,75,0h,1l
2208,75,20.0,21.0
2208,75,20.0,22.0
2208,75,20.0,23.0
2208,75,20.0,24.0
2208,75,20.0,25.0
2208,75,20.0,26.0
2208,75,20.0,27.0
2208,75,20.0,28.0
2208,75,20.0,29.0
2200,75,49.0,39.0
2209,75,39.0,29.0
2210,75,0.0,1.0
2210,75,0.0,2.0
2210,75,0.0,3.0
2210,75,0.0,4.0
2210,75,0.0,5.0
2210,75,0.0,6.0
2210,75,0.0,7.0
2210,75,0.0,8.0
2210,75,0.0,9.0
2213,75,39.0,29.0
2214,75,19.0,9.0
2218,75,0h,9.0
2218,75,0h,14.0
2218,75,0h,19.0
2218,75,0h,34.0
2218,75,0h,1l
1933,75,0h,9.0
1933,75,0h,14.0
1933,75,0h,19.0
1933,75,0h,34.0
1933,75,0h,1l
1902,75,1l,5.0
1902,75,1l,7.0
1902,75,1l,16.0
1902,75,1l,47.0
1902,75,1l,0h
1772,75,0h,9.0
1772,75,0h,14.0
1772,75,0h,19.0
1772,75,0h,34.0
1772,75,0h,1l
2222,75,30.0,31.0
2222,75,30.0,32.0
2222,75,30.0,33.0
2222,75,30.0,34.0
2222,75,30.0,35.0
2222,75,30.0,36.0
2222,75,30.0,37.0
2222,75,30.0,38.0
2222,75,30.0,39.0
2218,76,19.0,9.0
2227,76,20.0,21.0
2227,76,20.0,22.0
2227,76,20.0,23.0
2227,76,20.0,24.0
2227,76,20.0,25.0
2227,76,20.0,26.0
2227,76,20.0,27.0
2227,76,20.0,28.0
2227,76,20.0,29.0
2228,76,40.0,41.0
2228,76,40.0,42.0
2228,76,40.0,43.0
2228,76,40.0,44.0
2228,76,40.0,45.0
2228,76,40.0,46.0
2228,76,40.0,47.0
2228,76,40.0,48.0
2228,76,40.0,49.0
1526,76,0h,9.0
1526,76,0h,14.0
1526,76,0h,19.0
1526,76,0h,34.0
1526,76,0h,1l
2230,76,30.0,31.0
2230,76,30.0,32.0
2230,76,30.0,33.0
2230,76,30.0,34.0
2230,76,30.0,35.0
2230,76,30.0,36.0
2230,76,30.0,37.0
2230,76,30.0,38.0
2230,76,30.0,39.0
2234,76,10.0,11.0
2234,76,10.0,12.0
2234,76,10.0,13.0
2234,76,10.0,14.0
2234,76,10.0,15.0
2234,76,10.0,16.0
2234,76,10.0,17.0
2234,76,10.0,18.0
2234,76,10.0,19.0
1772,76,19.0,9.0
2012,76,29.0,19.0
2240,76,20.0,21.0
2240,76,20.0,22.0
2240,76,20.0,23.0
2240,76,20.0,24.0
2240,76,20.0,25.0
2240,76,20.0,26.0
2240,76,20.0,27.0
2240,76,20.0,28.0
2240,76,20.0,29.0
2243,76,30.0,31.0
2243,76,30.0,32.0
2243,76,30.0,33.0
2243,76,30.0,34.0
2243,76,30.0,35.0
2243,76,30.0,36.0
2243,76,30.0,37.0
2243,76,30.0,38.0
2243,76,30.0,39.0
2248,76,1l,5.0
2248,76,1l,7.0
2248,76,1l,16.0
2248,76,1l,47.0
2248,76,1l,0h
1902,77,0h,9.0
1902,77,0h,14.0
1902,77,0h,19.0
